Gene,Xobs
YMR132C,0.04705
YMR133W,0.041761
YMR147W,0.02975
YMR152W,0.25292
YMR159C,0.022737
YMR165C,0.046035
YMR168C,0.008116
YMR169C,0.00753
YMR171C,0.056733
YMR176W,0.007271
YMR180C,0.028072
YMR198W,0.049212
YMR207C,0.036242
YMR215W,1.529859
YMR218C,0.056004
YMR234W,0.026068
YMR235C,0.433597
YMR240C,0.097836
YMR246W,1.198219
YMR250W,0.062621
YMR255W,0.252614
YMR266W,0.369288
YMR268C,0.05758
YMR274C,0.171841
YMR278W,0.167921
YMR284W,0.039723
YMR290C,0.608956
YMR302C,0.169268
YMR316W,0.098677
YMR321C,2.023164
YMR322C,0.066735
YMR325W,0.034084
YNL003C,0.301444
YNL007C,3.103443
YNL009W,0.028896
YNL010W,0.828869
YNL012W,0.002317
YNL023C,0.159883
YNL029C,0.06289
YNL034W,0.014659
YNL035C,0.081366
YNL038W,0.066119
YNL048W,0.365175
YNL051W,0.053004
YNL052W,1.024145
YNL054W,0.029554
YNL055C,8.289835
YNL059C,0.111072
YNL064C,3.551483
YNL072W,0.152064
YNL073W,0.039814
YNL075W,0.829973
YNL078W,0.160429
YNL080C,0.067256
YNL087W,0.296833
YNL095C,0.018052
YNL096C,3.403514
YNL106C,0.01497
YNL107W,0.175523
YNL115C,0.1001
YNL121C,0.486704
YNL125C,0.073891
YNL126W,0.014036
YNL127W,0.018394
YNL131W,0.726925
YNL132W,0.274575
YNL135C,6.965215
YNL136W,0.063034
YNL141W,0.617566
YNL145W,6.983683
YNL152W,0.031122
YNL159C,0.054263
YNL161W,0.072638
YNL166C,0.212252
YNL175C,0.980261
YNL176C,0.051448
YNL178W,42.068852
YNL183C,0.053756
YNL185C,0.09847
YNL186W,0.261922
YNL190W,4.794872
YNL196C,0.00005
YNL197C,0.028511
YNL199C,0.066917
YNL201C,0.015636
YNL210W,0.010167
YNL220W,0.999524
YNL221C,0.120755
YNL222W,0.159007
YNL232W,0.889539
YNL237W,0.023969
YNL238W,0.222333
YNL242W,0.036138
YNL244C,2.773388
YNL250W,0.011005
YNL253W,0.06968
YNL255C,1.471139
YNL260C,0.024669
YNL261W,0.058091
YNL267W,0.018622
YNL279W,0.008509
YNL280C,0.813034
YNL288W,0.267513
YNL301C,3.698588
YNL311C,0.026717
YNL313C,0.398801
YNL321W,0.113985
YNL328C,0.008883
YNL331C,0.022953
YNL336W,0.399807
YNL339C,0.047595
YNR002C,0.03087
YNR006W,0.128511
YNR007C,0.035082
YNR009W,0.146269
YNR013C,0.332063
YNR016C,0.435868
YNR017W,0.812335
YNR018W,1.557793
YNR020C,0.222787
YNR035C,0.919459
YNR037C,0.538745
YNR040W,0.233466
YNR041C,0.251803
YNR043W,1.37306
YNR048W,0.044343
YNR062C,0.00366
YNR064C,0.019673
YNR065C,0.109156
YNR074C,0.124384
YOL004W,0.183889
YOL007C,0.251283
YOL014W,0.475141
YOL017W,0.038795
YOL024W,0.03258
YOL025W,0.014528
YOL027C,0.386639
YOL038W,1.615352
YOL040C,18.853387
YOL044W,0.105987
YOL053W,0.059107
YOL056W,0.205509
YOL057W,0.190724
YOL065C,0.080323
YOL066C,0.062053
YOL068C,0.087887
YOL070C,0.139579
YOL080C,0.169259
YOL088C,0.373907
YOL093W,0.156085
YOL120C,15.267444
YOL123W,0.889061
YOL124C,0.672588
